source,trace_id,panel,source_group,time_min,signal,unit,x_uncertainty_min,y_uncertainty,strict_delay_limit_min,relaxed_delay_limit_min,source_url,processing
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,29.25,23.845,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,29.5,23.882,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,29.75,23.919,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,30.0,23.956,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,30.25,23.9925,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,30.5,24.029,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,30.75,24.066000000000003,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,31.0,24.103,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,31.25,24.103,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,31.5,24.103,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,31.75,24.14,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,32.0,24.177,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,32.25,24.250500000000002,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,32.5,24.324,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,32.75,24.361,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,33.0,24.398,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,33.25,24.177,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,33.5,23.956,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,33.75,23.735,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,34.0,23.514,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,34.25,23.439999999999998,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,34.5,23.366,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,34.75,23.4765,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,35.0,23.587,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,35.25,23.329,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,35.5,23.071,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,35.75,22.9235,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,36.0,22.776,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,36.25,22.444499999999998,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,36.5,22.113,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,36.75,22.057499999999997,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,37.0,22.002,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,37.25,21.947,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,37.5,21.892,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,37.75,21.7815,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,38.0,21.671,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,38.25,21.597,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,38.5,21.523,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,38.75,21.4495,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,39.0,21.376,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,39.25,21.339,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,39.5,21.302,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,39.75,21.4125,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,40.0,21.523,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,40.25,21.6705,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,40.5,21.818,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,40.75,22.076,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,41.0,22.334,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,41.25,22.334,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,41.5,22.334,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,41.75,22.15,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,42.0,21.966,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,42.25,21.744500000000002,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,42.5,21.523,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,42.75,21.265,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,43.0,21.007,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,43.25,20.786,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,43.5,20.565,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,43.75,20.4175,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,44.0,20.27,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,44.25,20.141,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,44.5,20.012,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,44.75,19.8095,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,45.0,19.607,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,45.25,19.4595,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,45.5,19.312,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,45.75,19.091,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,46.0,18.87,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,46.25,18.759500000000003,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,46.5,18.649,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,46.75,18.427500000000002,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,47.0,18.206,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,47.25,18.058999999999997,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,47.5,17.912,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,47.75,17.838,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,48.0,17.764,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,48.25,17.671999999999997,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,48.5,17.58,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,48.75,17.543,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,49.0,17.506,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,49.25,17.5245,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Choi 2020,Choi_2020_B,B,Choi exercise chloride proxy,49.5,17.543,mM,0.344,0.5,2.0,5.0,https://doi.org/10.1038/s41598-020-64406-5,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
