waveform_type,T_min,topology,tau_transport_min,tau_sensor_min,amplitude_retention,NRMSE,pearson_r,feature_delay_min,pass_strict
pulse,60,gamma_rtd,2.4641635,1,0.9976828818,0.02960554782,0.994254477,3.5,PASS
pulse,60,gamma_rtd,2.7099101,1,0.9973597933,0.03167609054,0.9934215602,3.75,PASS
pulse,60,gamma_rtd,2.9801645,1,0.9969702024,0.03394927811,0.9924418974,4,PASS
pulse,60,gamma_rtd,3,1,0.9969398803,0.034115953,0.9923673775,4,PASS
pulse,60,gamma_rtd,3.2773709,1,0.9964996588,0.03644413797,0.9912880027,4.3,PASS
pulse,60,gamma_rtd,3.6042171,1,0.9959317828,0.03918123092,0.9899271649,4.6,PASS
pulse,60,gamma_rtd,3.7,1,0.9957556898,0.03998195827,0.9895102531,4.7,PASS
pulse,60,gamma_rtd,3.9636591,1,0.9952473648,0.04218269206,0.9883204939,5,PASS
pulse,60,gamma_rtd,4.3589477,1,0.9944229762,0.04547224377,0.9864218199,5.35,PASS
pulse,60,gamma_rtd,4.7936576,1,0.9934305218,0.04907516761,0.9841764325,5.8,PASS
pulse,60,gamma_rtd,5,1,0.9929281561,0.05077962901,0.9830536085,6,PASS
pulse,60,gamma_rtd,5.2717203,1,0.9922360439,0.05301822103,0.9815196545,6.25,PASS
pulse,60,gamma_rtd,5.7974594,1,0.9908013845,0.05732947959,0.9783752554,6.8,PASS
pulse,60,gamma_rtd,6.3756295,1,0.9890794332,0.0620380826,0.97465372,7.35,PASS
pulse,60,gamma_rtd,7.0114594,1,0.9870156827,0.06717385561,0.9702504117,8,PASS
pulse,60,gamma_rtd,7.7106995,1,0.984547689,0.07276677922,0.965043697,8.65,PASS
pulse,60,gamma_rtd,8.4796736,1,0.981601438,0.07884627139,0.9588931367,9.4,PASS
pulse,60,gamma_rtd,9.325336,1,0.9780926776,0.08544025102,0.9516378982,10.2,PASS
pulse,60,gamma_rtd,10,1,0.9751015016,0.0906280593,0.9454977542,10.85,FAIL
pulse,60,gamma_rtd,10.255335,1,0.9739267478,0.09257395276,0.9430956015,11.1,FAIL
pulse,60,gamma_rtd,11.278081,1,0.9689954797,0.1002684732,0.9330618761,12.1,FAIL
pulse,60,gamma_rtd,12.402823,1,0.9631805262,0.1085390462,0.9213109681,13.15,FAIL
pulse,60,gamma_rtd,13.639734,1,0.9563518245,0.1173930693,0.9075977881,14.3,FAIL
pulse,60,gamma_rtd,15,1,0.9483706798,0.1268279431,0.8916618073,15.55,FAIL
ramp,2,plug,0.05,1,1,0.04269516342,0.994516323,0.95,PASS
ramp,2,plug,0.05498641,1,1,0.04289248035,0.9944659109,0.95,PASS
ramp,2,plug,0.0604701,1,1,0.04310948248,0.9944102095,0.95,PASS
ramp,2,plug,0.06650068,1,1,0.04334813506,0.9943486365,0.95,PASS
ramp,2,plug,0.07313267,1,1,0.04361059812,0.9942805404,0.95,PASS
ramp,2,plug,0.08042606,1,1,0.04389924868,0.9942051907,0.95,PASS
ramp,2,plug,0.0884468,1,1,0.04421670027,0.9941217676,1,PASS
ramp,2,plug,0.09726744,1,1,0.04456582835,0.9940293494,1,PASS
ramp,2,plug,0.1,1,1,0.04467398893,0.9940005755,1,PASS
ramp,2,plug,0.10696774,1,1,0.04494863704,0.9939271764,1,PASS
ramp,2,plug,0.11763544,1,1,0.04536917497,0.9938139456,1,PASS
ramp,2,plug,0.12936701,1,1,0.04583171789,0.9936882282,1,PASS
ramp,2,plug,0.14226855,1,1,0.04634046629,0.9935485303,1.05,FAIL
ramp,2,plug,0.15645673,1,1,0.04689861004,0.9933935285,1.05,FAIL
ramp,2,plug,0.17205988,1,1,0.04751070063,0.9932214479,1.05,FAIL
ramp,2,plug,0.1892191,1,1,0.0481840556,0.9930296581,1.1,FAIL
ramp,2,plug,0.20808957,1,1,0.04892262231,0.9928162688,1.1,FAIL
ramp,2,plug,0.22884197,1,1,0.04973204967,0.9925787631,1.1,FAIL
ramp,2,plug,0.25,1,1,0.05055778584,0.9923326076,1.15,FAIL
ramp,2,plug,0.25166396,1,1,0.05062221439,0.9923132302,1.15,FAIL
ramp,2,plug,0.27676195,1,1,0.05159451444,0.9920179218,1.15,FAIL
ramp,2,plug,0.30436292,1,1,0.05266325779,0.9916870777,1.2,FAIL
ramp,2,plug,0.33471648,1,1,0.053830835,0.9913180918,1.25,FAIL
ramp,2,plug,0.36809714,1,1,0.05510957165,0.9909050075,1.25,FAIL
ramp,2,plug,0.4048068,1,1,0.05650975228,0.9904419578,1.3,FAIL
ramp,2,plug,0.44517744,1,1,0.05803799133,0.9899237477,1.35,FAIL
ramp,2,plug,0.48957418,1,1,0.05970507731,0.9893432618,1.4,FAIL
ramp,2,plug,0.5,1,1,0.06009684341,0.9892045692,1.4,FAIL
ramp,2,plug,0.53839852,1,1,0.06152351626,0.9886920643,1.45,FAIL
ramp,2,plug,0.59209203,1,1,0.06350446833,0.9879613538,1.5,FAIL
ramp,2,plug,0.65114029,1,1,0.06565944225,0.9871413069,1.55,FAIL
ramp,2,plug,0.71607733,1,1,0.06799434021,0.9862233194,1.6,FAIL
ramp,2,plug,0.75,1,1,0.06920606878,0.9857349142,1.65,FAIL
ramp,2,plug,0.78749042,1,1,0.07052817687,0.985192654,1.7,FAIL
ramp,2,plug,0.8660254,1,1,0.07326724185,0.9840383777,1.75,FAIL
ramp,2,plug,0.95239254,1,1,0.07622604869,0.9827449801,1.85,FAIL
ramp,2,plug,1,1,1,0.07783045899,0.9820235574,1.9,FAIL
ramp,2,plug,1.0473729,1,1,0.0794070055,0.9813009878,1.95,FAIL
ramp,2,plug,1.1518255,1,1,0.08282057713,0.9796903287,2.05,FAIL
ramp,2,plug,1.266695,1,1,0.08646795689,0.9779002296,2.15,FAIL
ramp,2,plug,1.3930202,1,1,0.09036125944,0.9759116287,2.3,FAIL
ramp,2,plug,1.5319435,1,1,0.09449140246,0.9737155429,2.4,FAIL
ramp,2,plug,1.6847215,1,1,0.09886327335,0.9712955437,2.6,FAIL
ramp,2,plug,1.8527357,1,1,0.1034746374,0.9686387549,2.75,FAIL
ramp,2,plug,2,1,1,0.1073550017,0.966321886,2.9,FAIL
ramp,2,plug,2.0375056,1,1,0.1083174235,0.9657359389,2.95,FAIL
ramp,2,plug,2.2407024,1,1,0.1134079524,0.9625627579,3.15,FAIL
ramp,2,plug,2.4641635,1,1,0.1187529632,0.9590995313,3.35,FAIL
ramp,2,plug,2.7099101,1,1,0.1243676791,0.9553200905,3.6,FAIL
ramp,2,plug,2.9801645,1,1,0.1302612722,0.9512012101,3.85,FAIL
ramp,2,plug,3,1,1,0.1306870658,0.95089771,3.9,FAIL
ramp,2,plug,3.2773709,1,1,0.1364501882,0.9467135767,4.15,FAIL
ramp,2,plug,3.6042171,1,1,0.1429497615,0.9418274192,4.5,FAIL
ramp,2,plug,3.7,1,1,0.1447995791,0.9404052017,4.6,FAIL
ramp,2,plug,3.9636591,1,1,0.1497681594,0.9365176503,4.85,FAIL
ramp,2,plug,4.3589477,1,1,0.1569271888,0.9307478426,5.25,FAIL
ramp,2,plug,4.7936576,1,1,0.1644404744,0.9244872337,5.7,FAIL
ramp,2,plug,5,1,1,0.167890246,0.9215448876,5.9,FAIL
ramp,2,plug,5.2717203,1,1,0.1723232552,0.9177034878,6.15,FAIL
ramp,2,plug,5.7974594,1,1,0.180599126,0.9103566645,6.7,FAIL
ramp,2,plug,6.3756295,1,1,0.1892786663,0.9024184676,7.25,FAIL
ramp,2,plug,7.0114594,1,1,0.1983887839,0.8938461609,7.9,FAIL
ramp,2,plug,7.7106995,1,1,0.2079464628,0.8846068354,8.6,FAIL
ramp,2,plug,8.4796736,1,1,0.2179732437,0.8746645398,9.35,FAIL
ramp,2,plug,9.325336,1,1,0.2284931522,0.8639824122,10.2,FAIL
ramp,2,plug,10,1,1,0.2365527395,0.8556399391,10.9,FAIL
ramp,2,plug,10.255335,1,1,0.2395306984,0.8525251078,11.15,FAIL
ramp,2,plug,11.278081,1,1,0.2511069579,0.8402636093,12.15,FAIL
ramp,2,plug,12.402823,1,1,0.263253298,0.8271611096,13.3,FAIL
ramp,2,plug,13.639734,1,1,0.2759921831,0.8131940798,14.55,FAIL
ramp,2,plug,15,1,1,0.2893566354,0.7983316171,15.9,FAIL
ramp,2,cstr,0.05,1,1,0.04384325107,0.9942197774,0.95,PASS
ramp,2,cstr,0.05498641,1,1,0.04402500845,0.9941721199,1,PASS
ramp,2,cstr,0.0604701,1,1,0.04422722194,0.9941188708,1,PASS
ramp,2,cstr,0.06650068,1,1,0.0444516448,0.9940594924,1,PASS
ramp,2,cstr,0.07313267,1,1,0.04470019081,0.9939933868,1,PASS
ramp,2,cstr,0.08042606,1,1,0.04497494749,0.9939198887,1,PASS
ramp,2,cstr,0.0884468,1,1,0.04527818375,0.993838259,1,PASS
ramp,2,cstr,0.09726744,1,1,0.04561235974,0.9937476772,1,PASS
ramp,2,cstr,0.1,1,1,0.04571595391,0.9937194643,1,PASS
ramp,2,cstr,0.10696774,1,1,0.04598013149,0.9936472343,1,PASS
ramp,2,cstr,0.11763544,1,1,0.04638435653,0.9935359242,1.05,FAIL
ramp,2,cstr,0.12936701,1,1,0.04682809292,0.9934126362,1.05,FAIL
ramp,2,cstr,0.14226855,1,1,0.04731459675,0.9932761469,1.05,FAIL
ramp,2,cstr,0.15645673,1,1,0.047847313,0.9931251126,1.05,FAIL
ramp,2,cstr,0.17205988,1,1,0.04842986238,0.9929580617,1.1,FAIL
ramp,2,cstr,0.1892191,1,1,0.04906601828,0.9927733893,1.1,FAIL
ramp,2,cstr,0.20808957,1,1,0.0497596795,0.9925693518,1.1,FAIL
ramp,2,cstr,0.22884197,1,1,0.05051483497,0.9923440636,1.15,FAIL
ramp,2,cstr,0.25,1,1,0.05127603755,0.992113642,1.15,FAIL
ramp,2,cstr,0.25166396,1,1,0.05133551858,0.9920954961,1.15,FAIL
ramp,2,cstr,0.27676195,1,1,0.05222576378,0.9918214772,1.2,FAIL
ramp,2,cstr,0.30436292,1,1,0.0531895507,0.9915196943,1.2,FAIL
ramp,2,cstr,0.33471648,1,1,0.05423075575,0.9911876967,1.25,FAIL
ramp,2,cstr,0.36809714,1,1,0.05535310561,0.9908228996,1.25,FAIL
ramp,2,cstr,0.4048068,1,1,0.05656013986,0.9904225865,1.3,FAIL
ramp,2,cstr,0.44517744,1,1,0.05785518489,0.9899839105,1.35,FAIL
ramp,2,cstr,0.48957418,1,1,0.05924134756,0.9895038916,1.4,FAIL
ramp,2,cstr,0.5,1,1,0.05956124213,0.9893915805,1.4,FAIL
ramp,2,cstr,0.53839852,1,1,0.06072152378,0.9889794094,1.45,FAIL
ramp,2,cstr,0.59209203,1,1,0.06229843091,0.9884071904,1.45,FAIL
ramp,2,cstr,0.65114029,1,1,0.06397465582,0.9877837875,1.5,FAIL
ramp,2,cstr,0.71607733,1,1,0.06575272336,0.9871055523,1.6,FAIL
ramp,2,cstr,0.75,1,1,0.06665606705,0.9867543245,1.6,FAIL
ramp,2,cstr,0.78749042,1,1,0.06763517597,0.9863686002,1.65,FAIL
ramp,2,cstr,0.8660254,1,1,0.06962466469,0.9855687665,1.7,FAIL
ramp,2,cstr,0.95239254,1,1,0.07172404501,0.9847015563,1.8,FAIL
ramp,2,cstr,1,1,1,0.07284493346,0.9842288545,1.8,FAIL
ramp,2,cstr,1.0473729,1,1,0.07393647131,0.9837620883,1.85,FAIL
ramp,2,cstr,1.1518255,1,1,0.07626548876,0.9827450321,1.95,FAIL
ramp,2,cstr,1.266695,1,1,0.07871511762,0.9816445431,2.05,FAIL
ramp,2,cstr,1.3930202,1,1,0.08128992398,0.9804541943,2.15,FAIL
ramp,2,cstr,1.5319435,1,1,0.0839950815,0.9791669073,2.25,FAIL
ramp,2,cstr,1.6847215,1,1,0.08683641554,0.9777748839,2.35,FAIL
ramp,2,cstr,1.8527357,1,1,0.08982043607,0.97626954,2.45,FAIL
ramp,2,cstr,2,1,1,0.09232971133,0.9749697657,2.6,FAIL
ramp,2,cstr,2.0375056,1,1,0.09295435557,0.9746414431,2.6,FAIL
ramp,2,cstr,2.2407024,1,1,0.09624609581,0.9728802544,2.75,FAIL
ramp,2,cstr,2.4641635,1,1,0.09970428435,0.9709746772,2.9,FAIL
ramp,2,cstr,2.7099101,1,1,0.1033382421,0.9689124143,3.1,FAIL
ramp,2,cstr,2.9801645,1,1,0.1071579675,0.966680133,3.25,FAIL
ramp,2,cstr,3,1,1,0.107431724,0.9665176473,3.3,FAIL
ramp,2,cstr,3.2773709,1,1,0.1111741137,0.9642634435,3.5,FAIL
ramp,2,cstr,3.6042171,1,1,0.1153979686,0.9616468895,3.7,FAIL
ramp,2,cstr,3.7,1,1,0.1166014794,0.9608876141,3.75,FAIL
ramp,2,cstr,3.9636591,1,1,0.1198414321,0.9588139566,3.95,FAIL
ramp,2,cstr,4.3589477,1,1,0.1245169981,0.9557471001,4.2,FAIL
ramp,2,cstr,4.7936576,1,1,0.1294377396,0.9524277972,4.5,FAIL
ramp,2,cstr,5,1,1,0.1317012215,0.9508704575,4.65,FAIL
ramp,2,cstr,5.2717203,1,1,0.1346172986,0.9488366297,4.85,FAIL
ramp,2,cstr,5.7974594,1,1,0.1400698818,0.9449534022,5.2,FAIL
ramp,2,cstr,6.3756295,1,0.9999999998,0.1458102627,0.9407573052,5.6,FAIL
ramp,2,cstr,7.0114594,1,0.9999999984,0.1518537894,0.9362271332,6.05,FAIL
ramp,2,cstr,7.7106995,1,0.9999999898,0.1582163993,0.9313415684,6.5,FAIL
ramp,2,cstr,8.4796736,1,0.9999999458,0.1649146395,0.926079548,7.05,FAIL
ramp,2,cstr,9.325336,1,0.999999753,0.1719656929,0.9204207307,7.6,FAIL
ramp,2,cstr,10,1,0.999999311,0.177381847,0.9159987452,8.1,FAIL
ramp,2,cstr,10.255335,1,0.9999990192,0.1793874102,0.9143460888,8.25,FAIL
ramp,2,cstr,11.278081,1,0.9999965628,0.1871983461,0.9078386497,8.95,FAIL
ramp,2,cstr,12.402823,1,0.9999892482,0.1954178011,0.9008844164,9.75,FAIL
ramp,2,cstr,13.639734,1,0.9999696695,0.2040658658,0.8934734888,10.6,FAIL
ramp,2,cstr,15,1,0.9999221132,0.2131634703,0.8856013916,11.5,FAIL
ramp,2,gamma_rtd,0.05,1,1,0.04309979407,0.9944126973,0.95,PASS
ramp,2,gamma_rtd,0.05498641,1,1,0.04323121073,0.9943788357,0.95,PASS
ramp,2,gamma_rtd,0.0604701,1,1,0.04338952009,0.9943379107,0.95,PASS
ramp,2,gamma_rtd,0.06650068,1,1,0.04357679569,0.9942893086,0.95,PASS
ramp,2,gamma_rtd,0.07313267,1,1,0.0437949614,0.9942324314,0.95,PASS
ramp,2,gamma_rtd,0.08042606,1,1,0.04404587864,0.9941666719,1,PASS
ramp,2,gamma_rtd,0.0884468,1,1,0.04433144075,0.9940913854,1,PASS
ramp,2,gamma_rtd,0.09726744,1,1,0.04465366892,0.9940058606,1,PASS
ramp,2,gamma_rtd,0.1,1,1,0.04475479605,0.9939788948,1,PASS
ramp,2,gamma_rtd,0.10696774,1,1,0.04501479473,0.9939092916,1,PASS
ramp,2,gamma_rtd,0.11763544,1,1,0.04541733098,0.9938007525,1,PASS
ramp,2,gamma_rtd,0.12936701,1,1,0.04586412265,0.9936791744,1,PASS
ramp,2,gamma_rtd,0.14226855,1,1,0.04635838516,0.9935433238,1.05,FAIL
ramp,2,gamma_rtd,0.15645673,1,1,0.04690372765,0.9933917835,1.05,FAIL
ramp,2,gamma_rtd,0.17205988,1,1,0.04750416774,0.9932229317,1.05,FAIL
ramp,2,gamma_rtd,0.1892191,1,1,0.04816413424,0.9930349234,1.1,FAIL
ramp,2,gamma_rtd,0.20808957,1,1,0.04888846572,0.992825669,1.1,FAIL
ramp,2,gamma_rtd,0.22884197,1,1,0.04968240122,0.9925928123,1.1,FAIL
ramp,2,gamma_rtd,0.25,1,1,0.05048834328,0.9923527015,1.15,FAIL
ramp,2,gamma_rtd,0.25166396,1,1,0.05055156028,0.9923337086,1.15,FAIL
ramp,2,gamma_rtd,0.27676195,1,1,0.05150191927,0.9920454009,1.15,FAIL
ramp,2,gamma_rtd,0.30436292,1,1,0.05253977243,0.9917245968,1.2,FAIL
ramp,2,gamma_rtd,0.33471648,1,1,0.05367168232,0.9913676476,1.2,FAIL
ramp,2,gamma_rtd,0.36809714,1,1,0.05490441553,0.9909705288,1.25,FAIL
ramp,2,gamma_rtd,0.4048068,1,1,0.05624486194,0.9905288257,1.3,FAIL
ramp,2,gamma_rtd,0.44517744,1,1,0.05769993546,0.9900377265,1.35,FAIL
ramp,2,gamma_rtd,0.48957418,1,1,0.05927646321,0.9894920211,1.4,FAIL
ramp,2,gamma_rtd,0.5,1,1,0.05964303735,0.9893631099,1.4,FAIL
ramp,2,gamma_rtd,0.53839852,1,1,0.06098105969,0.9888861112,1.4,FAIL
ramp,2,gamma_rtd,0.59209203,1,1,0.06282000247,0.9882140278,1.5,FAIL
ramp,2,gamma_rtd,0.65114029,1,1,0.06479911227,0.9874694571,1.55,FAIL
ramp,2,gamma_rtd,0.71607733,1,1,0.06692365894,0.986645769,1.6,FAIL
ramp,2,gamma_rtd,0.75,1,1,0.06801214122,0.9862140213,1.65,FAIL
ramp,2,gamma_rtd,0.78749042,1,1,0.06919830076,0.9857360451,1.65,FAIL
ramp,2,gamma_rtd,0.8660254,1,1,0.07162707456,0.9847330989,1.75,FAIL
ramp,2,gamma_rtd,0.95239254,1,1,0.07421344199,0.9836294807,1.85,FAIL
ramp,2,gamma_rtd,1,1,1,0.07560270234,0.9830216195,1.9,FAIL
ramp,2,gamma_rtd,1.0473729,1,1,0.07696039116,0.9824174641,1.9,FAIL
ramp,2,gamma_rtd,1.1518255,1,1,0.0798705918,0.9810890073,2,FAIL
ramp,2,gamma_rtd,1.266695,1,1,0.0829465904,0.9796356887,2.15,FAIL
ramp,2,gamma_rtd,1.3930202,1,1,0.08619102572,0.97804862,2.25,FAIL
ramp,2,gamma_rtd,1.5319435,1,1,0.08960685539,0.9763183354,2.4,FAIL
ramp,2,gamma_rtd,1.6847215,1,1,0.09319756815,0.9744346673,2.55,FAIL
ramp,2,gamma_rtd,1.8527357,1,1,0.09696737655,0.9723866102,2.7,FAIL
ramp,2,gamma_rtd,2,1,1,0.1001338495,0.9706113944,2.85,FAIL
ramp,2,gamma_rtd,2.0375056,1,1,0.1009213752,0.9701621825,2.85,FAIL
ramp,2,gamma_rtd,2.2407024,1,1,0.1050656627,0.9677482905,3.05,FAIL
ramp,2,gamma_rtd,2.4641635,1,1,0.1094074256,0.9651306012,3.25,FAIL
ramp,2,gamma_rtd,2.7099101,1,1,0.1139549839,0.9622934285,3.5,FAIL
ramp,2,gamma_rtd,2.9801645,1,1,0.1187178082,0.959219636,3.75,FAIL
ramp,2,gamma_rtd,3,1,1,0.1190584742,0.958995834,3.75,FAIL
ramp,2,gamma_rtd,3.2773709,1,1,0.1237065062,0.9558905622,4,FAIL
ramp,2,gamma_rtd,3.6042171,1,1,0.1289327925,0.9522859677,4.3,FAIL
ramp,2,gamma_rtd,3.7,1,1,0.1304182436,0.9512400738,4.4,FAIL
ramp,2,gamma_rtd,3.9636591,1,1,0.134409443,0.9483840088,4.6,FAIL
ramp,2,gamma_rtd,4.3589477,1,1,0.1401502429,0.9441612396,5,FAIL
ramp,2,gamma_rtd,4.7936576,1,1,0.1461699313,0.9395926434,5.35,FAIL
ramp,2,gamma_rtd,5,1,1,0.1489319043,0.9374497515,5.55,FAIL
ramp,2,gamma_rtd,5.2717203,1,1,0.1524841501,0.9346516979,5.8,FAIL
ramp,2,gamma_rtd,5.7974594,1,1,0.1591093975,0.929310475,6.25,FAIL
ramp,2,gamma_rtd,6.3756295,1,1,0.166062991,0.9235397802,6.8,FAIL
ramp,2,gamma_rtd,7.0114594,1,1,0.1733630408,0.9173093334,7.35,FAIL
ramp,2,gamma_rtd,7.7106995,1,1,0.1810284357,0.910587997,7.95,FAIL
ramp,2,gamma_rtd,8.4796736,1,1,0.1890788391,0.9033440551,8.65,FAIL
ramp,2,gamma_rtd,9.325336,1,1,0.1975346985,0.8955455487,9.4,FAIL
ramp,2,gamma_rtd,10,1,1,0.204018593,0.8894434473,10,FAIL
ramp,2,gamma_rtd,10.255335,1,1,0.2064172651,0.8871606732,10.25,FAIL
ramp,2,gamma_rtd,11.278081,1,1,0.2157486231,0.8781582437,11.15,FAIL
ramp,2,gamma_rtd,12.402823,1,1,0.225551729,0.868508235,12.15,FAIL
ramp,2,gamma_rtd,13.639734,1,1,0.2358504575,0.8581824046,13.25,FAIL
ramp,2,gamma_rtd,15,1,0.9999999998,0.2466696554,0.8471550091,14.45,FAIL
ramp,5,plug,0.05,1,1,0.0320802672,0.9970143157,1.05,PASS
ramp,5,plug,0.05498641,1,1,0.03222887463,0.9969868158,1.05,PASS
ramp,5,plug,0.0604701,1,1,0.03239230405,0.9969564307,1.1,PASS
ramp,5,plug,0.06650068,1,1,0.03257203449,0.9969228428,1.1,PASS
ramp,5,plug,0.07313267,1,1,0.03276969143,0.9968856967,1.1,PASS
ramp,5,plug,0.08042606,1,1,0.03298706348,0.9968445939,1.1,PASS
ramp,5,plug,0.0884468,1,1,0.03322611708,0.9967990873,1.1,PASS
ramp,5,plug,0.09726744,1,1,0.03348901551,0.996748674,1.1,PASS
ramp,5,plug,0.1,1,1,0.03357046012,0.9967329781,1.1,PASS
ramp,5,plug,0.10696774,1,1,0.03377785139,0.9966928251,1.15,PASS
ramp,5,plug,0.11763544,1,1,0.03409538198,0.9966308838,1.15,PASS
ramp,5,plug,0.12936701,1,1,0.03444459547,0.9965621139,1.15,PASS
ramp,5,plug,0.14226855,1,1,0.03482865442,0.9964856988,1.15,PASS
ramp,5,plug,0.15645673,1,1,0.03525068214,0.996400767,1.2,PASS
ramp,5,plug,0.17205988,1,1,0.03571437272,0.996306287,1.2,PASS
ramp,5,plug,0.1892191,1,1,0.03622436119,0.9962009948,1.2,PASS
ramp,5,plug,0.20808957,1,1,0.03678472636,0.9960836172,1.25,PASS
ramp,5,plug,0.22884197,1,1,0.03740028014,0.9959526412,1.25,PASS
ramp,5,plug,0.25,1,1,0.03802798699,0.9958169183,1.25,PASS
ramp,5,plug,0.25166396,1,1,0.03807722486,0.9958061755,1.25,PASS
ramp,5,plug,0.27676195,1,1,0.03882002043,0.9956424827,1.3,FAIL
ramp,5,plug,0.30436292,1,1,0.03963676148,0.995458963,1.3,FAIL
ramp,5,plug,0.33471648,1,1,0.04053300904,0.9952532723,1.35,FAIL
ramp,5,plug,0.36809714,1,1,0.04151730491,0.9950222245,1.4,FAIL
ramp,5,plug,0.4048068,1,1,0.04259822778,0.9947622931,1.4,FAIL
ramp,5,plug,0.44517744,1,1,0.04378401715,0.9944696643,1.45,FAIL
ramp,5,plug,0.48957418,1,1,0.04508461306,0.9941397281,1.5,FAIL
ramp,5,plug,0.5,1,1,0.04539010697,0.9940608838,1.5,FAIL
ramp,5,plug,0.53839852,1,1,0.04651110799,0.9937670881,1.55,FAIL
ramp,5,plug,0.59209203,1,1,0.04807503321,0.9933456308,1.6,FAIL
ramp,5,plug,0.65114029,1,1,0.04978885909,0.9928682986,1.65,FAIL
ramp,5,plug,0.71607733,1,1,0.05166452539,0.9923273601,1.75,FAIL
ramp,5,plug,0.75,1,1,0.05264227268,0.9920377509,1.75,FAIL
ramp,5,plug,0.78749042,1,1,0.05371838315,0.9917129268,1.8,FAIL
ramp,5,plug,0.8660254,1,1,0.05596455975,0.9910145672,1.9,FAIL
ramp,5,plug,0.95239254,1,1,0.05842053147,0.9902195583,1.95,FAIL
ramp,5,plug,1,1,1,0.05976718786,0.9897697426,2,FAIL
ramp,5,plug,1.0473729,1,1,0.06110179826,0.9893142628,2.05,FAIL
ramp,5,plug,1.1518255,1,1,0.06402730646,0.9882822372,2.15,FAIL
ramp,5,plug,1.266695,1,1,0.06721481438,0.9871054545,2.3,FAIL
ramp,5,plug,1.3930202,1,1,0.07068643848,0.985762089,2.4,FAIL
ramp,5,plug,1.5319435,1,1,0.07445946898,0.9842295842,2.55,FAIL
ramp,5,plug,1.6847215,1,1,0.07855595681,0.9824808471,2.7,FAIL
ramp,5,plug,1.8527357,1,1,0.08299597171,0.9804865418,2.85,FAIL
ramp,5,plug,2,1,1,0.08682958642,0.9786825588,3,FAIL
ramp,5,plug,2.0375056,1,1,0.08779599491,0.9782158682,3.05,FAIL
ramp,5,plug,2.2407024,1,1,0.09297662924,0.975633007,3.25,FAIL
ramp,5,plug,2.4641635,1,1,0.098551657,0.9727022639,3.5,FAIL
ramp,5,plug,2.7099101,1,1,0.1045343944,0.9693854688,3.75,FAIL
ramp,5,plug,2.9801645,1,1,0.1109307123,0.965646336,4,FAIL
ramp,5,plug,3,1,1,0.1113943754,0.9653676542,4,FAIL
ramp,5,plug,3.2773709,1,1,0.1177432421,0.9614493419,4.3,FAIL
ramp,5,plug,3.6042171,1,1,0.1249664718,0.9567640723,4.6,FAIL
ramp,5,plug,3.7,1,1,0.1270298854,0.955382257,4.7,FAIL
ramp,5,plug,3.9636591,1,1,0.1325818666,0.9515708479,5,FAIL
ramp,5,plug,4.3589477,1,1,0.1405698351,0.9458551784,5.4,FAIL
ramp,5,plug,4.7936576,1,1,0.1489027136,0.9396141359,5.8,FAIL
ramp,5,plug,5,1,1,0.1527032295,0.9366773538,6,FAIL
ramp,5,plug,5.2717203,1,1,0.1575654393,0.9328405861,6.3,FAIL
ramp,5,plug,5.7974594,1,1,0.1665751143,0.9255028321,6.8,FAIL
ramp,5,plug,6.3756295,1,1,0.1759488108,0.9175686928,7.4,FAIL
ramp,5,plug,7.0114594,1,1,0.1857136356,0.9089974113,8.05,FAIL
ramp,5,plug,7.7106995,1,1,0.1958906882,0.8997535923,8.75,FAIL
ramp,5,plug,8.4796736,1,1,0.2065039727,0.8898000404,9.5,FAIL
ramp,5,plug,9.325336,1,1,0.217579161,0.8790991239,10.35,FAIL
ramp,5,plug,10,1,1,0.2260272996,0.8707379681,11,FAIL
ramp,5,plug,10.255335,1,1,0.2291424462,0.8676143261,11.25,FAIL
ramp,5,plug,11.278081,1,1,0.2412183006,0.8553131726,12.3,FAIL
ramp,5,plug,12.402823,1,1,0.2538376094,0.8421593789,13.4,FAIL
ramp,5,plug,13.639734,1,1,0.267026416,0.8281250465,14.65,FAIL
ramp,5,plug,15,1,1,0.2808173856,0.8131790695,16,FAIL
ramp,5,cstr,0.05,1,1,0.03294664676,0.9968522152,1.1,PASS
ramp,5,cstr,0.05498641,1,1,0.0330841742,0.9968260911,1.1,PASS
ramp,5,cstr,0.0604701,1,1,0.03323731817,0.996796874,1.1,PASS
ramp,5,cstr,0.06650068,1,1,0.03340746204,0.9967642573,1.1,PASS
ramp,5,cstr,0.07313267,1,1,0.03359612798,0.9967278977,1.1,PASS
ramp,5,cstr,0.08042606,1,1,0.03380499171,0.9966874098,1.15,PASS
ramp,5,cstr,0.0884468,1,1,0.0340358945,0.9966423614,1.15,PASS
ramp,5,cstr,0.09726744,1,1,0.03429085831,0.9965922675,1.15,PASS
ramp,5,cstr,0.1,1,1,0.03437000835,0.9965766415,1.15,PASS
ramp,5,cstr,0.10696774,1,1,0.03457209886,0.9965365831,1.15,PASS
ramp,5,cstr,0.11763544,1,1,0.03488204187,0.9964746964,1.15,PASS
ramp,5,cstr,0.12936701,1,1,0.0352233369,0.99640592,1.15,PASS
ramp,5,cstr,0.14226855,1,1,0.03559887341,0.9963294812,1.2,PASS
ramp,5,cstr,0.15645673,1,1,0.0360117953,0.9962445117,1.2,PASS
ramp,5,cstr,0.17205988,1,1,0.03646551646,0.9961500348,1.2,PASS
